observation_date,route/corridor,origin,destination,freight_index,freight_rate,currency,unit,container/vessel type,source,source_dataset,source_url,retrieval_timestamp,license/access status,data_version
2021-07-09,route-sha-rot,Shanghai,Rotterdam,SCFI,6841.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2021-07-09T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2021-07-09,route-sha-lax,Shanghai,Los Angeles,SCFI,6859.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2021-07-09T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2021-07-09,route-rot-nyc,Rotterdam,New York,SCFI,3003.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2021-07-09T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2021-07-16,route-sha-rot,Shanghai,Rotterdam,SCFI,6928.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2021-07-16T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2021-07-16,route-sha-lax,Shanghai,Los Angeles,SCFI,7006.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2021-07-16T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2021-07-16,route-rot-nyc,Rotterdam,New York,SCFI,3037.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2021-07-16T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2021-07-23,route-sha-rot,Shanghai,Rotterdam,SCFI,7034.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2021-07-23T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2021-07-23,route-sha-lax,Shanghai,Los Angeles,SCFI,7156.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2021-07-23T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2021-07-23,route-rot-nyc,Rotterdam,New York,SCFI,3068.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2021-07-23T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2021-07-30,route-sha-rot,Shanghai,Rotterdam,SCFI,7158.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2021-07-30T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2021-07-30,route-sha-lax,Shanghai,Los Angeles,SCFI,7303.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2021-07-30T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2021-07-30,route-rot-nyc,Rotterdam,New York,SCFI,3095.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2021-07-30T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2021-08-06,route-sha-rot,Shanghai,Rotterdam,SCFI,7298.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2021-08-06T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2021-08-06,route-sha-lax,Shanghai,Los Angeles,SCFI,7440.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2021-08-06T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2021-08-06,route-rot-nyc,Rotterdam,New York,SCFI,3121.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2021-08-06T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2021-08-13,route-sha-rot,Shanghai,Rotterdam,SCFI,7448.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2021-08-13T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2021-08-13,route-sha-lax,Shanghai,Los Angeles,SCFI,7565.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2021-08-13T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2021-08-13,route-rot-nyc,Rotterdam,New York,SCFI,3144.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2021-08-13T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2021-08-20,route-sha-rot,Shanghai,Rotterdam,SCFI,7601.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2021-08-20T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2021-08-20,route-sha-lax,Shanghai,Los Angeles,SCFI,7674.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2021-08-20T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2021-08-20,route-rot-nyc,Rotterdam,New York,SCFI,3122.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2021-08-20T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2021-08-27,route-sha-rot,Shanghai,Rotterdam,SCFI,7749.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2021-08-27T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2021-08-27,route-sha-lax,Shanghai,Los Angeles,SCFI,7767.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2021-08-27T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2021-08-27,route-rot-nyc,Rotterdam,New York,SCFI,3158.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2021-08-27T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2021-09-03,route-sha-rot,Shanghai,Rotterdam,SCFI,7887.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2021-09-03T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2021-09-03,route-sha-lax,Shanghai,Los Angeles,SCFI,7848.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2021-09-03T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2021-09-03,route-rot-nyc,Rotterdam,New York,SCFI,3197.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2021-09-03T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2021-09-10,route-sha-rot,Shanghai,Rotterdam,SCFI,8008.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2021-09-10T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2021-09-10,route-sha-lax,Shanghai,Los Angeles,SCFI,7921.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2021-09-10T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2021-09-10,route-rot-nyc,Rotterdam,New York,SCFI,3240.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2021-09-10T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2021-09-17,route-sha-rot,Shanghai,Rotterdam,SCFI,8111.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2021-09-17T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2021-09-17,route-sha-lax,Shanghai,Los Angeles,SCFI,7991.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2021-09-17T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2021-09-17,route-rot-nyc,Rotterdam,New York,SCFI,3285.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2021-09-17T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2021-09-24,route-sha-rot,Shanghai,Rotterdam,SCFI,8195.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2021-09-24T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2021-09-24,route-sha-lax,Shanghai,Los Angeles,SCFI,8066.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2021-09-24T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2021-09-24,route-rot-nyc,Rotterdam,New York,SCFI,3331.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2021-09-24T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2021-10-01,route-sha-rot,Shanghai,Rotterdam,SCFI,8264.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2021-10-01T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2021-10-01,route-sha-lax,Shanghai,Los Angeles,SCFI,8150.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2021-10-01T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2021-10-01,route-rot-nyc,Rotterdam,New York,SCFI,3376.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2021-10-01T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2021-10-08,route-sha-rot,Shanghai,Rotterdam,SCFI,8324.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2021-10-08T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2021-10-08,route-sha-lax,Shanghai,Los Angeles,SCFI,8248.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2021-10-08T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2021-10-08,route-rot-nyc,Rotterdam,New York,SCFI,3420.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2021-10-08T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2021-10-15,route-sha-rot,Shanghai,Rotterdam,SCFI,8382.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2021-10-15T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2021-10-15,route-sha-lax,Shanghai,Los Angeles,SCFI,8362.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2021-10-15T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2021-10-15,route-rot-nyc,Rotterdam,New York,SCFI,3461.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2021-10-15T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2021-10-22,route-sha-rot,Shanghai,Rotterdam,SCFI,8445.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2021-10-22T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2021-10-22,route-sha-lax,Shanghai,Los Angeles,SCFI,8491.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2021-10-22T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2021-10-22,route-rot-nyc,Rotterdam,New York,SCFI,3498.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2021-10-22T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2021-10-29,route-sha-rot,Shanghai,Rotterdam,SCFI,8678.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2021-10-29T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2021-10-29,route-sha-lax,Shanghai,Los Angeles,SCFI,8642.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2021-10-29T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2021-10-29,route-rot-nyc,Rotterdam,New York,SCFI,3530.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2021-10-29T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2021-11-05,route-sha-rot,Shanghai,Rotterdam,SCFI,8627.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2021-11-05T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2021-11-05,route-sha-lax,Shanghai,Los Angeles,SCFI,8623.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2021-11-05T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2021-11-05,route-rot-nyc,Rotterdam,New York,SCFI,3558.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2021-11-05T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2021-11-12,route-sha-rot,Shanghai,Rotterdam,SCFI,8569.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2021-11-12T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
